#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690540889851883411,0.3637750745,-0.0157371387,-0.0567453615,0.8806915283,-0.0552328415,0.3728664219,0.2868841290
1690540889885434866,0.3651906848,-0.0121861994,-0.0548101813,0.8801987767,-0.0560669936,0.3738334477,0.2869759202
1690540889918987274,0.3659057617,-0.0106461048,-0.0573955700,0.8795485497,-0.0576009750,0.3742460310,0.2881258428
1690540889952540874,0.3680360317,-0.0084463507,-0.0584789328,0.8783289194,-0.0579633787,0.3752804697,0.2904190421
1690540889986095190,0.3693547249,-0.0073229298,-0.0586438887,0.8776995540,-0.0589420646,0.3765855432,0.2904352844
1690540890019650698,0.3715213835,-0.0047086477,-0.0591381527,0.8775515556,-0.0599843748,0.3773972094,0.2896145880
1690540890053206921,0.3736280799,-0.0033520684,-0.0625599325,0.8773327470,-0.0616275147,0.3782691061,0.2887937427
1690540890086764574,0.3766151965,-0.0023009107,-0.0623678938,0.8763447404,-0.0625446364,0.3806760311,0.2884334624
1690540890120322943,0.3770460784,-0.0006848648,-0.0635813028,0.8749358058,-0.0620481782,0.3834642470,0.2891238034
1690540890153882265,0.3827848434,0.0082507655,-0.0639226958,0.8746612668,-0.0622821413,0.3852982223,0.2874611318
1690540890187442541,0.3838803768,0.0095493458,-0.0644055903,0.8739354610,-0.0633779839,0.3868739605,0.2873127162
1690540890221004248,0.3852353692,0.0100793578,-0.0677053779,0.8735386133,-0.0642042980,0.3874383569,0.2875755131
1690540890254566431,0.3871373832,0.0101886354,-0.0693963096,0.8731817007,-0.0652712360,0.3884205222,0.2870939374
1690540890288129568,0.3909195364,0.0115696341,-0.0736475438,0.8722633123,-0.0652730316,0.3898584843,0.2879348993
1690540890321694136,0.3933295608,0.0103341788,-0.0787432268,0.8709752560,-0.0643274039,0.3919157386,0.2892510295
1690540890355259180,0.3977966607,0.0109508149,-0.0778972656,0.8698312640,-0.0624979585,0.3952725530,0.2885259092
1690540890388825655,0.4002407789,0.0123640932,-0.0850032642,0.8693441153,-0.0606434904,0.3975325227,0.2872823179
1690540890422392845,0.4015416205,0.0122748502,-0.0863330364,0.8684204221,-0.0611457527,0.4004363120,0.2859334648
1690540890455961227,0.4074667692,0.0128943510,-0.0851644501,0.8677263856,-0.0609457605,0.4025829732,0.2850675881
